1.680700, 1.664500
1.682700, 1.689200
14.400000, 1.689200
1.680700, 1.664500
1.686700, 14.500000
1.686700, 1.689200
1.680700, 1.681900
14.600000, 1.681900
1.686700, 1.689200
1.680200, 14.700000
1.680200, 1.681900
1.686700, 1.705500
14.800000, 1.705500
1.680200, 1.681900
1.666000, 14.900000
1.666000, 1.705500
1.680200, 1.680500
15.000000, 1.680500
1.666000, 1.705500
1.660000, 15.100000
1.660000, 1.680500
1.666000, 1.679100
15.200000, 1.679100
1.660000, 1.680500
1.683300, 15.300000
1.683300, 1.679100
1.660000, 1.678900
15.400000, 1.678900
1.683300, 1.679100
1.675000, 15.500000
1.675000, 1.678900
1.683300, 1.671300
15.600000, 1.671300
1.675000, 1.678900
1.685000, 15.700000
1.685000, 1.671300
1.675000, 1.674000
15.800000, 1.674000
1.685000, 1.671300
1.670700, 15.900000
1.670700, 1.674000
1.685000, 1.653700
16.000000, 1.653700
1.670700, 1.674000
1.677700, 16.100000
1.677700, 1.653700
1.670700, 1.677100
16.200000, 1.677100
1.677700, 1.653700
1.675200, 16.300000
1.675200, 1.677100
1.677700, 1.681300
16.400000, 1.681300
1.675200, 1.677100
1.681200, 16.500000
1.681200, 1.681300
1.675200, 1.675100
16.600000, 1.675100
1.681200, 1.681300
1.659900, 16.700000
1.659900, 1.675100
1.681200, 1.670400
16.800000, 1.670400
1.659900, 1.675100
1.686300, 16.900000
1.686300, 1.670400
1.659900, 1.684700
17.000000, 1.684700
1.686300, 1.670400
1.664800, 17.100000
1.664800, 1.684700
1.686300, 1.672400
17.200000, 1.672400
1.664800, 1.684700
1.678500, 17.300000
1.678500, 1.672400
1.664800, 1.689600
17.400000, 1.689600
1.678500, 1.672400
1.671300, 17.500000
1.671300, 1.689600
1.678500, 1.676700
17.600000, 1.676700
1.671300, 1.689600
1.671000, 17.700000
1.671000, 1.676700
1.671300, 1.671800
17.800000, 1.671800
1.671000, 1.676700
1.671700, 17.900000
1.671700, 1.671800
1.671000, 1.694800
18.000000, 1.694800
1.671700, 1.671800
1.666400, 18.100000
1.666400, 1.694800
1.671700, 1.660300
18.200000, 1.660300
1.666400, 1.694800
1.677000, 18.300000
1.677000, 1.660300
1.666400, 1.667700
18.400000, 1.667700
1.677000, 1.660300
1.688100, 18.500000
1.688100, 1.667700
1.677000, 1.669600
18.600000, 1.669600
1.688100, 1.667700
1.672000, 18.700000
1.672000, 1.669600
1.688100, 1.670200
18.800000, 1.670200
1.672000, 1.669600
1.675300, 18.900000
1.675300, 1.670200
1.672000, 1.669800
19.000000, 1.669800
1.675300, 1.670200
1.687000, 19.100000
1.687000, 1.669800
1.675300, 1.682100
19.200000, 1.682100
1.687000, 1.669800
1.686300, 19.300000
1.686300, 1.682100
1.687000, 1.678500
19.400000, 1.678500
1.686300, 1.682100
1.678300, 19.500000
1.678300, 1.678500
1.686300, 1.682400
19.600000, 1.682400
1.678300, 1.678500
1.670600, 19.700000
1.670600, 1.682400
1.678300, 1.669000
19.800000, 1.669000
1.670600, 1.682400
1.664800, 19.900000
1.664800, 1.669000
1.670600, 1.679400
20.000000, 1.679400
1.664800, 1.669000
1.685700, 20.100000
1.685700, 1.679400
1.664800, 1.664800
20.200000, 1.664800
1.685700, 1.679400
1.669100, 20.300000
1.669100, 1.664800
1.685700, 1.671400
20.400000, 1.671400
1.669100, 1.664800
1.689600, 20.500000
1.689600, 1.671400
1.669100, 1.662400
20.600000, 1.662400
1.689600, 1.671400
1.677200, 20.700000
1.677200, 1.662400
1.689600, 1.683300
20.800000, 1.683300
1.677200, 1.662400
1.663700, 20.900000
1.663700, 1.683300
1.677200, 1.670900
21.000000, 1.670900
1.663700, 1.683300
1.551400, 21.100000
1.551400, 1.670900
1.663700, 1.560300
21.200000, 1.560300
1.551400, 1.670900
1.580200, 21.300000
1.580200, 1.560300
1.551400, 1.564700
21.400000, 1.564700
1.580200, 1.560300
1.552600, 21.500000
1.552600, 1.564700
1.580200, 1.551500
21.600000, 1.551500
1.552600, 1.564700
1.571000, 21.700000
1.571000, 1.551500
1.552600, 1.590900
21.800000, 1.590900
1.571000, 1.551500
1.561900, 21.900000
1.561900, 1.590900
1.571000, 1.544800
22.000000, 1.544800
1.561900, 1.590900
1.557900, 22.100000
1.557900, 1.544800
1.561900, 1.554500
22.200000, 1.554500
1.557900, 1.544800
1.541100, 22.300000
1.541100, 1.554500
1.557900, 1.555400
22.400000, 1.555400
1.541100, 1.554500
1.541000, 22.500000
1.541000, 1.555400
1.541100, 1.554100
22.600000, 1.554100
1.541000, 1.555400
1.541300, 22.700000
1.541300, 1.554100
1.541000, 1.541300
22.800000, 1.541300
1.541300, 1.554100
1.572500, 22.900000
1.572500, 1.541300
1.541300, 1.559200
23.000000, 1.559200
1.572500, 1.541300
1.568400, 23.100000
1.568400, 1.559200
1.572500, 1.555500
23.200000, 1.555500
1.568400, 1.559200
1.560000, 23.300000
1.560000, 1.555500
1.568400, 1.566100
23.400000, 1.566100
1.560000, 1.555500
1.569600, 23.500000
1.569600, 1.566100
1.560000, 1.561500
23.600000, 1.561500
1.569600, 1.566100
1.550300, 23.700000
1.550300, 1.561500
1.569600, 1.552700
23.800000, 1.552700
1.550300, 1.561500
1.576400, 23.900000
1.576400, 1.552700
1.550300, 1.547600
24.000000, 1.547600
1.576400, 1.552700
1.555200, 24.100000
1.555200, 1.547600
1.576400, 1.549900
24.200000, 1.549900
1.555200, 1.547600
1.566000, 24.300000
1.566000, 1.549900
1.555200, 1.573200
24.400000, 1.573200
1.566000, 1.549900
1.562700, 24.500000
1.562700, 1.573200
1.566000, 1.553700
24.600000, 1.553700
1.562700, 1.573200
1.555100, 24.700000
1.555100, 1.553700
1.562700, 1.566600
24.800000, 1.566600
1.555100, 1.553700
1.550500, 24.900000
1.550500, 1.566600
1.555100, 1.566400
25.000000, 1.566400
1.550500, 1.566600
1.544700, 25.100000
1.544700, 1.566400
1.550500, 1.555300
25.200000, 1.555300
1.544700, 1.566400
1.574700, 25.300000
1.574700, 1.555300
1.544700, 1.556900
25.400000, 1.556900
1.574700, 1.555300
1.576600, 25.500000
1.576600, 1.556900
1.574700, 1.570800
25.600000, 1.570800
1.576600, 1.556900
1.548000, 25.700000
1.548000, 1.570800
1.576600, 1.541500
25.800000, 1.541500
1.548000, 1.570800
1.556900, 25.900000
1.556900, 1.541500
1.548000, 1.564200
26.000000, 1.564200
1.556900, 1.541500
1.581900, 26.100000
1.581900, 1.564200
1.556900, 1.555100
26.200000, 1.555100
1.581900, 1.564200
1.557200, 26.300000
1.557200, 1.555100
1.581900, 1.543300
26.400000, 1.543300
1.557200, 1.555100
1.574200, 26.500000
1.574200, 1.543300
1.557200, 1.560500
26.600000, 1.560500
1.574200, 1.543300
1.560700, 26.700000
1.560700, 1.560500
1.574200, 1.552300
26.800000, 1.552300
1.560700, 1.560500
1.543200, 26.900000
1.543200, 1.552300
1.560700, 1.571500
27.000000, 1.571500
1.543200, 1.552300
1.560400, 27.100000
1.560400, 1.571500
1.543200, 1.577000
27.200000, 1.577000
1.560400, 1.571500
1.545900, 27.300000
1.545900, 1.577000
1.560400, 1.565600
27.400000, 1.565600
1.545900, 1.577000
1.581200, 27.500000
1.581200, 1.565600
1.545900, 1.555100
27.600000, 1.555100
1.581200, 1.565600
1.558600, 27.700000
1.558600, 1.555100
1.581200, 1.571800
27.800000, 1.571800
1.558600, 1.555100
1.568200, 27.900000
1.568200, 1.571800
1.558600, 1.575300
28.000000, 1.575300
1.568200, 1.571800
1.398800, 28.100000
1.398800, 1.575300
1.568200, 1.416900
28.200000, 1.416900
1.398800, 1.575300
1.424600, 28.300000
1.424600, 1.416900
1.398800, 1.439500
28.400000, 1.439500
1.424600, 1.416900
1.423200, 28.500000
1.423200, 1.439500
1.424600, 1.420100
28.600000, 1.420100
1.423200, 1.439500
1.404600, 28.700000
1.404600, 1.420100
1.423200, 1.424700
28.800000, 1.424700
1.404600, 1.420100
1.409600, 28.900000
1.409600, 1.424700
1.404600, 1.404200
29.000000, 1.404200
1.409600, 1.424700
1.424500, 29.100000
1.424500, 1.404200
1.409600, 1.401800
29.200000, 1.401800
1.424500, 1.404200
1.414300, 29.300000
1.414300, 1.401800
1.424500, 1.423300
29.400000, 1.423300
1.414300, 1.401800
1.397400, 29.500000
1.397400, 1.423300
1.414300, 1.415800
29.600000, 1.415800
1.397400, 1.423300
1.395000, 29.700000
1.395000, 1.415800
1.397400, 1.406400
29.800000, 1.406400
1.395000, 1.415800
1.438900, 29.900000
1.438900, 1.406400
1.395000, 1.409100
30.000000, 1.409100
1.438900, 1.406400
1.417800, 30.100000
1.417800, 1.409100
1.438900, 1.411800
30.200000, 1.411800
1.417800, 1.409100
1.426500, 30.300000
1.426500, 1.411800
1.417800, 1.420100
30.400000, 1.420100
1.426500, 1.411800
1.427300, 30.500000
1.427300, 1.420100
1.426500, 1.416900
30.600000, 1.416900
1.427300, 1.420100
1.427300, 30.700000
1.427300, 1.416900
1.427300, 1.404000
30.800000, 1.404000
1.427300, 1.416900
1.418200, 30.900000
1.418200, 1.404000
1.427300, 1.427800
31.000000, 1.427800
1.418200, 1.404000
